depth_ppm,discovery_method,discovery_year,distance_ratio,duration_hours,eccentricity,equilibrium_temp_k,fp_flag_co,fp_flag_ec,fp_flag_nt,fp_flag_ss,impact_parameter,inclination_deg,insolation_flux,label,label_raw,longitude_periastron,mission,object_id,period_days,planet_mass_earth,planet_mass_jupiter,planet_radius_jupiter,planet_radius_rearth,radius_ratio,score,semi_major_axis_au,stellar_age_gyr,stellar_density,stellar_distance_pc,stellar_logg,stellar_luminosity,stellar_mass_msun,stellar_metallicity,stellar_radius_rsun,stellar_teff_k,transit_epoch,transit_ingress_hours,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded,stellar_radius_solar,stellar_mass_solar,transit_depth_mag,habitable_zone_inner,habitable_zone_outer,in_habitable_zone,transit_snr,has_radius_measurement,has_mass_measurement,has_stellar_parameters
67.9,,,15.93,6.194,0.0,1178.0,0.0,0.0,0.0,0.0,0.695,87.5,455.65,candidate,CANDIDATE,,kepler,K02564.02,17.6637979,1.0,,,2.98,0.008240145629781067,0.913,0.1569,4.6,0.24506,100.0,3.591,1.0,1.648,0.26,3.405,5734.0,144.239,,0.01461086312209977,0.05661296656932426,0.02805769586940453,0,3.405,1.648,7.372399126091653e-05,,,False,8.240145629781066,True,False,True
30.0,,,8.18,3.771,0.0,1318.0,0.0,0.0,0.0,0.0,0.094,89.34,715.51,candidate,CANDIDATE,,kepler,K02623.02,4.02664625,1.0,,,0.68,0.005477225575051661,0.993,0.053,4.6,0.63921,100.0,4.341,1.0,1.23,0.26,1.238,6187.0,134.3954,,0.03902130712376335,0.24834563006372862,0.006780805261913957,0,1.238,1.23,3.257257473378018e-05,,,False,5.477225575051661,True,False,True
44.3,,,12.18,4.608,0.0,1115.0,0.0,0.0,0.0,0.0,0.456,87.86,365.09,candidate,CANDIDATE,,kepler,K06342.01,8.1770751,1.0,,,0.83,0.006655824516917495,0.984,0.08,4.6,0.51167,100.0,4.281,1.0,1.017,-0.5,1.209,6501.0,136.8217,,0.023480278418868867,0.12229311676494203,0.008046891840953252,0,1.209,1.017,4.8099179275469315e-05,,,False,6.6558245169174945,True,False,True
425.4,,,460.0,9.63,0.0,225.0,0.0,0.0,0.0,0.0,0.001,90.0,0.61,candidate,CANDIDATE,,kepler,K06343.01,569.45051,1.0,,,1.96,0.020625227271475095,0.0,1.3564,4.6,5.68938,100.0,4.496,1.0,1.025,-0.22,0.947,6117.0,143.4648,,0.0007046266408647172,0.0017560788557376126,0.019532090226086915,0,0.947,1.025,0.00046197044958695265,,,False,20.625227271475097,True,False,True
298.4,,,8.49,2.078,0.0,723.0,0.0,0.0,0.0,0.0,0.903,83.89,64.57,candidate,CANDIDATE,,kepler,K06475.01,4.84505985,1.0,,,1.54,0.017274258305351346,1.0,0.05,4.6,0.49339,100.0,4.581,1.0,0.709,0.36,0.714,4337.0,134.94868,,0.017870436282295527,0.20639579921804269,0.01233382043002086,0,0.714,0.709,0.00032403203148370353,,,False,17.27425830535135,True,False,True
250.9,,,723.0,6.688,0.0,258.0,0.0,0.0,0.0,0.0,0.003,90.0,1.05,candidate,CANDIDATE,,kepler,K07880.01,623.70774,1.0,,,1.81,0.015839823231336897,0.113,1.4479,4.6,18.37166,100.0,4.347,1.0,1.039,-0.56,1.132,6626.0,303.3588,,0.0004467904577657905,0.001603315039829392,0.017930679897873367,0,1.132,1.039,0.00027244539347788586,,,False,15.839823231336895,True,False,True
137.1,,,13.12,2.24,0.0,1199.0,0.0,0.0,0.0,0.0,0.153,89.33,487.47,candidate,CANDIDATE,,kepler,K06731.01,3.84615171,1.0,,,1.14,0.011708970919769166,0.998,0.0488,4.6,2.88667,100.0,4.487,1.0,1.043,-0.16,0.966,6106.0,133.3817,,0.024266680144380822,0.2600001444040802,0.011310865908497014,0,0.966,1.043,0.0001488646385765079,,,False,11.708970919769166,True,False,True
32.1,,,2.26,3.652,0.0,3112.0,0.0,0.0,0.0,0.0,0.628,73.86,22119.66,candidate,CANDIDATE,,kepler,K06733.01,1.28940823,1.0,,,2.48,0.005665686189686118,0.889,0.0286,4.6,0.13083,100.0,3.465,1.0,1.865,0.18,4.189,5826.0,132.0764,,0.11801279309863462,0.7755495712944224,0.02373355944859515,0,4.189,1.865,3.4852691561405876e-05,,,False,5.6656861896861175,True,False,True
207.1,,,29.6,3.613,0.0,659.0,0.0,0.0,0.0,0.0,0.029,89.94,44.5,candidate,CANDIDATE,,kepler,K06993.01,13.8086331,1.0,,,1.09,0.014390969390558788,0.945,0.1038,4.6,2.56528,100.0,4.568,1.0,0.782,-0.44,0.761,5515.0,141.604,,0.010901996278448928,0.07241846406940887,0.010951527706215238,0,0.761,0.782,0.0002248792550561335,,,False,14.390969390558789,True,False,True
28.1,,,6.79,4.513,0.0,1253.0,0.0,0.0,0.0,0.0,0.362,86.94,583.12,candidate,CANDIDATE,,kepler,K06994.01,4.25907841,1.0,,,0.7,0.005300943312279429,0.994,0.0504,4.6,0.32638,100.0,4.173,1.0,0.942,0.1,1.316,5560.0,135.5815,,0.0441507876974415,0.23479257804976641,0.006976041398959729,0,1.316,0.942,3.0509616015789305e-05,,,False,5.300943312279428,True,False,True
190.4,,,63.0,7.52,0.0,501.0,0.0,0.0,0.0,0.0,0.682,89.38,14.88,candidate,CANDIDATE,,kepler,K07133.01,82.78482,1.0,,,2.16,0.013798550648528272,0.742,0.3793,4.6,0.6913,100.0,4.123,1.0,1.059,0.16,1.48,5749.0,141.3871,,0.0037849129023090626,0.012079509262688498,0.020421854959821843,0,1.48,1.059,0.00020674385602571492,,,False,13.798550648528273,True,False,True
27.1,,,11.734,1.587,0.0,1686.0,0.0,0.0,0.0,0.0,0.112,89.45,1909.13,candidate,CANDIDATE,,kepler,K07258.01,2.4376438,1.0,,,0.79,0.005205766033928148,0.934,0.0368,4.6,5.14395,100.0,4.117,1.0,1.118,0.12,1.53,5927.0,132.1228,,0.02712660479763286,0.4102322086598542,0.007964822031910066,0,1.53,1.118,2.942384984385352e-05,,,False,5.205766033928148,True,False,True
22528.0,,,3.227,1.4521,0.0,1475.0,0.0,0.0,0.0,1.0,0.831,75.08,1115.99,candidate,CANDIDATE,,kepler,K07259.01,0.721522907,1.0,,,11.04,0.15009330431434975,0.705,0.0134,4.6,1.2208,100.0,4.634,1.0,0.614,-0.7,0.625,4893.0,131.7091421,,0.08385619649726056,1.3859573830550609,0.0938083151964686,0,0.625,0.614,0.024739185647780385,,,False,150.09330431434975,True,False,True
63.8,,,35.5,3.553,0.0,988.0,0.0,0.0,0.0,0.0,0.525,89.15,225.26,candidate,CANDIDATE,,kepler,K07264.01,19.1644498,1.0,,,1.83,0.007987490219086343,0.274,0.1538,4.6,2.29474,100.0,3.86,1.0,1.319,0.2,2.234,5877.0,141.3045,,0.007724806514751426,0.05217994831242168,0.01784405314943889,0,2.234,1.319,6.927217966954093e-05,,,False,7.987490219086343,True,False,True
200.7,,,14.16,2.217,0.0,931.0,0.0,0.0,0.0,0.0,0.226,89.09,178.03,candidate,CANDIDATE,,kepler,K07400.01,4.15736472,1.0,,,1.09,0.014166862743741114,0.943,0.0471,4.6,3.10422,100.0,4.558,1.0,0.806,-0.08,0.782,5183.0,132.85855,,0.022219604538328788,0.24053699094266617,0.011078486665605552,0,0.782,0.806,0.0002179291262144282,,,False,14.166862743741113,True,False,True
74.8,,,7.1917,2.157,0.0,1523.0,0.0,0.0,0.0,0.0,0.066,89.47,1274.27,candidate,CANDIDATE,,kepler,K03019.02,2.012094,1.0,,,0.99,0.00864869932417586,0.935,0.0309,4.6,1.73802,100.0,4.296,1.0,0.973,0.16,1.162,5633.0,131.5688,,0.04466739625484694,0.4969946732110926,0.01004978861469235,0,1.162,0.973,8.121610563617264e-05,,,False,8.64869932417586,True,False,True
230.5,,,18.86,3.893,0.0,841.0,0.0,0.0,0.0,0.0,0.003,89.99,118.13,candidate,CANDIDATE,,kepler,K03053.02,9.4767057,1.0,,,1.38,0.015182226450688978,0.553,0.0879,4.6,1.4141,100.0,4.519,1.0,1.006,-0.1,0.914,5911.0,134.7294,,0.01711653167970947,0.10552190092808306,0.013876554975929725,0,0.914,1.006,0.00025029104234770025,,,False,15.182226450688978,True,False,True
151.5,,,20.23,2.325,0.0,713.0,0.0,0.0,0.0,0.0,0.408,88.85,61.01,candidate,CANDIDATE,,kepler,K03068.02,6.65171459,1.0,,,0.84,0.012308533625091173,1.0,0.0628,4.6,3.54224,100.0,4.637,1.0,0.759,-0.22,0.686,4889.0,137.6781,,0.014563914114060028,0.15033717795158735,0.008443654066812545,0,0.686,0.759,0.00016450149632383558,,,False,12.30853362509117,True,False,True
614.6,,,165.32,9.851,0.0,321.0,0.0,0.0,0.0,0.0,0.001,90.0,2.52,candidate,CANDIDATE,,kepler,K03344.03,208.54335,1.0,,,2.84,0.024791127445116325,0.814,0.6732,4.6,1.96553,100.0,4.275,1.0,0.934,0.16,1.166,5533.0,230.9934,,0.0019682158809347476,0.004795166088969032,0.028906454601005632,0,1.166,0.934,0.0006674986147865155,,,False,24.791127445116327,True,False,True
176.8,,,33.4,4.102,0.0,713.0,0.0,0.0,0.0,0.0,0.05,89.91,61.01,candidate,CANDIDATE,,kepler,K03348.02,17.7189786,1.0,,,1.44,0.01329661611087573,0.997,0.1304,4.6,2.23628,100.0,4.329,1.0,0.938,0.14,1.099,5566.0,138.8021,,0.00964596608670585,0.05643666164820584,0.014612981105852426,0,1.099,0.938,0.0001919751321030015,,,False,13.296616110875728,True,False,True
70.9,,,13.53,2.738,0.0,1334.0,0.0,0.0,0.0,0.0,0.785,86.67,748.7,candidate,CANDIDATE,,kepler,K03425.03,7.64370363,1.0,,,1.85,0.008420213774008353,0.866,0.0819,4.6,0.80132,100.0,3.934,1.0,1.251,0.02,2.0,6120.0,137.87526,,0.014925138238690886,0.130826631748934,0.016840427548016706,0,2.0,1.251,7.698142594113329e-05,,,False,8.420213774008353,True,False,True
161.4,,,12.18,3.119,0.0,1039.0,0.0,0.0,0.0,0.0,0.286,88.65,275.15,candidate,CANDIDATE,,kepler,K06352.01,5.11683678,1.0,,,1.16,0.012704329970525797,0.88,0.0582,4.6,1.30495,100.0,4.52,1.0,0.999,-0.16,0.91,5955.0,133.9134,,0.025398178390465164,0.19543324186314967,0.011560940273178475,0,0.91,0.999,0.00017525196666212103,,,False,12.704329970525796,True,False,True
198.5,,,37.5,2.762,0.0,748.0,0.0,0.0,0.0,0.0,0.678,88.96,73.97,candidate,CANDIDATE,,kepler,K06601.01,17.9925973,1.0,,,1.62,0.014089002803605371,0.968,0.133,4.6,3.08292,100.0,4.351,1.0,0.967,-0.14,1.087,5931.0,135.4545,,0.006396149005865503,0.05557841279535557,0.015314746047519038,0,1.087,0.967,0.00021554002970022642,,,False,14.08900280360537,True,False,True
215.9,,,32.7,2.773,0.0,519.0,0.0,0.0,0.0,0.0,0.805,88.59,17.12,candidate,CANDIDATE,,kepler,K06739.01,19.164111,1.0,,,1.11,0.014693535993762698,0.646,0.1269,4.6,1.79744,100.0,4.65,1.0,0.747,-0.4,0.674,5103.0,139.8244,,0.006029064779820294,0.05218087079541545,0.00990344325979606,0,0.674,0.747,0.00023443575485780844,,,False,14.6935359937627,True,False,True
192.0,,,39.0,0.957,0.0,1039.0,0.0,0.0,0.0,0.0,0.034,89.95,275.02,candidate,CANDIDATE,,kepler,K07002.01,4.83014159,1.0,,,1.3,0.013856406460551019,0.78,0.0549,4.6,48.2389,100.0,4.467,1.0,0.943,-0.02,0.939,5693.0,134.64407,,0.008255451575695941,0.20703326835601107,0.013011165666457407,0,0.939,0.943,0.0002084813661651964,,,False,13.85640646055102,True,False,True
67.3,,,8.54,1.787,0.0,1654.0,0.0,0.0,0.0,0.0,0.579,86.11,1771.98,candidate,CANDIDATE,,kepler,K07003.01,2.41194057,1.0,,,1.35,0.008203657720797473,0.999,0.0355,4.6,2.02488,100.0,4.045,1.0,1.028,0.12,1.594,5598.0,133.01849,,0.030870716409622537,0.4146039137274431,0.013076630406951173,0,1.594,1.028,7.30725054976053e-05,,,False,8.203657720797475,True,False,True
170.5,,,8.4,0.729,0.0,1240.0,0.0,0.0,0.0,0.0,0.16,88.91,561.84,candidate,CANDIDATE,,kepler,K07007.01,0.800263219,1.0,,,0.77,0.013057564857200596,0.937,0.014,4.6,17.51022,100.0,4.656,1.0,0.574,-0.46,0.59,4336.0,132.06684,,0.03795626148850907,1.249588855588776,0.007703963265748352,0,0.59,0.574,0.0001851338060167119,,,False,13.057564857200594,True,False,True
219.3,,,86.4,1.674,0.0,692.0,0.0,0.0,0.0,0.0,0.247,89.84,54.13,candidate,CANDIDATE,,kepler,K07270.01,19.2532128,1.0,,,1.42,0.014808781178746616,0.998,0.1423,4.6,32.90162,100.0,4.495,1.0,1.036,-0.14,0.953,6060.0,144.8407,,0.003622771987436819,0.05193938333242751,0.014112768463345525,0,0.953,1.036,0.00023812806139987883,,,False,14.808781178746615,True,False,True
108.2,,,24.05,4.513,0.0,904.0,0.0,0.0,0.0,0.0,0.071,89.83,157.56,candidate,CANDIDATE,,kepler,K07272.01,14.1011023,1.0,,,1.26,0.010401922899156675,0.763,0.122,4.6,1.32322,100.0,4.365,1.0,1.219,-0.06,1.199,6534.0,133.4744,,0.013335245902489953,0.07091644175930842,0.012471905556088854,0,1.199,1.219,0.00011748301330047516,,,False,10.401922899156675,True,False,True
204.6,,,15.24,0.889,0.0,1454.0,0.0,0.0,0.0,0.0,0.276,88.96,1056.39,candidate,CANDIDATE,,kepler,K07404.01,1.817079849,1.0,,,1.39,0.014303845636750977,0.91,0.0299,4.6,20.28431,100.0,4.503,1.0,1.077,0.21,0.963,5808.0,131.90509,,0.020385271834395136,0.5503335478351893,0.013774603348191191,0,0.963,1.077,0.00022216435568218285,,,False,14.303845636750978,True,False,True
412.4,,,3.03,3.356,0.0,574.0,0.0,0.0,0.0,0.0,1.306,64.45,25.63,candidate,CANDIDATE,,kepler,K07408.01,5.15998178,1.0,,,19.07,0.02030763403255042,1.0,0.048,4.6,0.01975,100.0,4.727,1.0,0.555,-0.1,0.534,3900.0,132.69545,,0.02709957889295751,0.19379913391864728,0.010844276573381923,0,0.534,0.555,0.00044784996385338,,,False,20.30763403255042,True,False,True
96.0,,,32.29,4.78,0.0,625.0,0.0,0.0,0.0,0.0,0.417,89.26,36.07,candidate,CANDIDATE,,kepler,K07540.01,21.980467,1.0,,,0.92,0.009797958971132713,0.347,0.1448,4.6,1.31829,100.0,4.418,1.0,0.837,-0.18,0.936,5573.0,150.728,,0.009061075302297565,0.04549493875630577,0.00917088959698022,0,0.936,0.837,0.00010423567904941535,,,False,9.797958971132713,True,False,True
60.0,,,20.4,2.685,0.0,948.0,0.0,0.0,0.0,0.0,0.182,89.49,191.14,candidate,CANDIDATE,,kepler,K04032.05,7.23524221,1.0,,,0.82,0.007745966692414833,0.79,0.0716,4.6,3.06646,100.0,4.354,1.0,0.933,0.12,1.065,5574.0,135.23173,,0.015462509305545418,0.1382123736808529,0.008249454527421797,0,1.065,0.933,6.514612668877747e-05,,,False,7.745966692414833,True,False,True
197.4,,,19.22,2.109,0.0,851.0,0.0,0.0,0.0,0.0,0.781,87.67,123.81,candidate,CANDIDATE,,kepler,K04084.03,8.19619768,1.0,,,1.55,0.014049911031746784,0.409,0.0758,4.6,2.0003,100.0,4.378,1.0,0.862,0.16,0.995,5323.0,135.10435,,0.010721434917855715,0.12200779422879904,0.01397966147658805,0,0.995,0.862,0.00021434548341458105,,,False,14.049911031746785,True,False,True
46.8,,,24.5,1.13,0.0,1156.0,0.0,0.0,0.0,0.0,0.729,88.29,422.67,candidate,CANDIDATE,,kepler,K04157.02,5.215752,1.0,,,0.83,0.006841052550594828,0.996,0.0628,4.6,10.19417,100.0,4.422,1.0,1.213,0.21,1.122,6202.0,133.404,,0.009027141883535362,0.19172690726092803,0.0076756609617673974,0,1.122,1.213,5.0813643431226135e-05,,,False,6.841052550594828,True,False,True
49.5,,,11.25,6.891,0.0,1362.0,0.0,0.0,0.0,0.0,0.006,89.97,814.46,candidate,CANDIDATE,,kepler,K06353.01,10.0714369,1.0,,,1.98,0.007035623639735145,0.968,0.098,4.6,0.26567,100.0,3.633,1.0,1.236,-0.54,2.81,5768.0,140.0456,,0.028508841672830222,0.09929069803336603,0.019770102427655756,0,2.81,1.236,5.374527234203094e-05,,,False,7.035623639735144,True,False,True
103.7,,,15.26,2.177,0.0,1085.0,0.0,0.0,0.0,0.0,0.177,89.34,327.65,candidate,CANDIDATE,,kepler,K06355.01,4.37198905,1.0,,,0.93,0.010183319694480773,1.0,0.0515,4.6,3.51415,100.0,4.489,1.0,0.951,-0.14,0.919,5823.0,131.90923,,0.02074761219571978,0.22872884368271693,0.00935847079922783,0,0.919,0.951,0.00011259668267236561,,,False,10.183319694480774,True,False,True
373.7,,,14.31,1.576,0.0,998.0,0.0,0.0,0.0,0.0,0.356,88.57,233.91,candidate,CANDIDATE,,kepler,K06358.01,3.09383248,1.0,,,1.32,0.01933132173442882,0.184,0.0378,4.6,5.78906,100.0,4.646,1.0,0.772,-0.5,0.681,5327.0,132.75691,,0.021225023362178505,0.3232237060230229,0.013164630101146026,0,0.681,0.772,0.0004058154510587956,,,False,19.331321734428816,True,False,True
102.7,,,16.21,3.425,0.0,864.0,0.0,0.0,0.0,0.0,0.442,88.44,131.75,candidate,CANDIDATE,,kepler,K06617.01,8.0018897,1.0,,,0.9,0.010134100848126586,0.852,0.0776,4.6,1.25859,100.0,4.54,1.0,0.97,-0.14,0.876,5830.0,135.4193,,0.017834328975233606,0.12497048041039607,0.00887747234295889,0,0.876,0.97,0.0001115108344080353,,,False,10.134100848126588,True,False,True
2551.9,,,21.468658,0.9433,0.0,1720.0,0.0,0.0,0.0,0.0,0.166,89.56,2065.56,candidate,CANDIDATE,,kepler,K06746.01,2.564012541,1.0,,,7.27,0.050516333992086174,1.0,0.037,4.6,28.47291,100.0,4.139,1.0,1.024,-0.36,1.428,6274.0,134.2733914,,0.015329163191743793,0.3900136929946475,0.07213732494069905,0,1.428,1.024,0.0027742315090681364,,,False,50.51633399208616,True,False,True
78.5,,,12.37,3.188,0.0,1201.0,0.0,0.0,0.0,0.0,0.195,89.1,492.29,candidate,CANDIDATE,,kepler,K06750.01,5.21395046,1.0,,,1.24,0.008860022573334675,0.788,0.0582,4.6,1.31714,100.0,4.123,1.0,0.965,0.14,1.412,5529.0,135.7252,,0.025476523866575694,0.1917931533242838,0.012510351873548561,0,1.412,0.965,8.523363753753724e-05,,,False,8.860022573334676,True,False,True
621.7,,,31.8,5.623,0.0,604.0,0.0,0.0,0.0,0.0,0.409,89.26,31.43,candidate,CANDIDATE,,kepler,K06751.01,24.996068,1.0,,,2.4,0.024933912649241396,0.267,0.1693,4.6,0.97822,100.0,4.492,1.0,1.035,0.14,0.956,5761.0,144.9693,,0.009373140874263372,0.040006292189635584,0.023836820492674774,0,0.956,1.035,0.0006752121099372784,,,False,24.933912649241393,True,False,True
233.5,,,38.3,1.803,0.0,536.0,0.0,0.0,0.0,0.0,0.088,89.87,19.51,candidate,CANDIDATE,,kepler,K06752.01,8.9429645,1.0,,,0.89,0.015280706789936125,1.0,0.0704,4.6,13.25947,100.0,4.655,1.0,0.582,-0.26,0.594,4183.0,137.26373,,0.008400458259674407,0.11181974388917679,0.009076739833222058,0,0.594,0.582,0.0002535490068097054,,,False,15.280706789936124,True,False,True
163.5,,,26.3,0.6283,0.0,1180.0,0.0,0.0,0.0,0.0,0.467,88.98,459.66,candidate,CANDIDATE,,kepler,K06878.01,2.405625303,1.0,,,1.11,0.012786711852544421,1.0,0.0344,4.6,59.30023,100.0,4.573,1.0,0.939,0.07,0.83,5450.0,133.14221,,0.010882478927212492,0.4156923352747093,0.01061297083761187,0,0.83,0.939,0.000177532383145777,,,False,12.786711852544423,True,False,True
185.4,,,4.28,1.335,0.0,2474.0,0.0,0.0,0.0,0.0,0.336,85.49,8868.22,candidate,CANDIDATE,,kepler,K06882.01,0.7735301,1.0,,,1.87,0.01361616686149226,1.0,0.017,4.6,2.47418,100.0,4.217,1.0,1.093,-0.14,1.35,6296.0,132.1961,,0.07191058240655405,1.2927745151740055,0.018381825263014552,0,1.35,1.093,0.00020131415476100977,,,False,13.616166861492262,True,False,True
119.6,,,6.22,1.019,0.0,1640.0,0.0,0.0,0.0,0.0,0.23,87.89,1705.12,candidate,CANDIDATE,,kepler,K07144.01,0.839907158,1.0,,,0.92,0.010936178491593852,1.0,0.0162,4.6,6.45959,100.0,4.478,1.0,0.797,0.07,0.853,5120.0,131.69426,,0.05055122215464358,1.1906077838188873,0.009328560253329555,0,0.853,0.797,0.00012986181598047147,,,False,10.936178491593854,True,False,True
359.3,,,10.0,1.355,0.0,1824.0,0.0,0.0,0.0,0.0,0.159,89.09,2621.69,candidate,CANDIDATE,,kepler,K07148.01,1.7613778,1.0,,,2.32,0.01895521036549054,1.0,0.0302,4.6,6.09714,100.0,4.349,1.0,1.193,-0.14,1.207,6544.0,132.989,,0.03205350568931511,0.5677373701428506,0.022878938911147083,0,1.207,1.193,0.0003901751175276811,,,False,18.95521036549054,True,False,True
77.1,,,20.08,4.132,0.0,788.0,0.0,0.0,0.0,0.0,0.407,88.84,90.86,candidate,CANDIDATE,,kepler,K07279.01,11.7728146,1.0,,,0.93,0.008780660567406076,0.769,0.097,4.6,1.10525,100.0,4.333,1.0,0.875,0.12,1.056,5410.0,138.78586,,0.01462408714621792,0.08494145486670622,0.009272377559180816,0,1.056,0.875,8.371348858336382e-05,,,False,8.780660567406075,True,False,True
130.0,,,28.6,3.786,0.0,778.0,0.0,0.0,0.0,0.0,0.138,89.72,86.67,candidate,CANDIDATE,,kepler,K00566.02,14.1573717,1.0,,,1.1,0.011401754250991379,0.7,0.1161,4.6,2.20803,100.0,4.487,1.0,1.041,-0.18,0.964,6122.0,135.5991,,0.011142604951171833,0.07063457972216693,0.010991291097955689,0,0.964,1.041,0.00014115488188464574,,,False,11.401754250991381,True,False,True
28640.0,,,5.75,1.8378,0.0,1249.0,0.0,0.0,0.0,0.0,0.461,85.4,572.64,candidate,CANDIDATE,,kepler,K07415.01,1.291964282,1.0,,,10.97,0.16923356641044943,0.0,0.0199,4.6,2.15776,100.0,4.624,1.0,0.625,-0.72,0.638,4995.0,132.63733,,0.059270214406747825,0.7740152060953029,0.10797101536986674,0,0.638,0.625,0.031549461177815714,,,False,169.23356641044944,True,False,True
51.6,,,57.0,4.954,0.0,677.0,0.0,0.0,0.0,0.0,0.2,89.8,49.61,candidate,CANDIDATE,,kepler,K07416.01,37.4646974,1.0,,,0.97,0.0071833139984271875,0.354,0.2238,4.6,2.49643,100.0,4.209,1.0,1.06,-0.22,1.342,6266.0,138.6533,,0.005509631225972925,0.026691794393086436,0.009640007385889287,0,1.342,1.06,5.602543363418247e-05,,,False,7.183313998427189,True,False,True
34.4,,,11.52,3.465,0.0,1369.0,0.0,0.0,0.0,0.0,0.575,87.14,829.72,candidate,CANDIDATE,,kepler,K04301.02,6.31915999,1.0,,,1.04,0.005865151319446072,0.978,0.0693,4.6,0.72485,100.0,4.019,1.0,1.11,-0.26,1.706,6254.0,134.14866,,0.02284718225657711,0.15824888143083712,0.010005948150974999,0,1.706,1.11,3.734996786679937e-05,,,False,5.865151319446071,True,False,True
49.4,,,8.94,2.169,0.0,1470.0,0.0,0.0,0.0,0.0,0.229,88.53,1103.3,candidate,CANDIDATE,,kepler,K04383.02,2.58393841,1.0,,,0.77,0.007028513356322231,0.883,0.0373,4.6,2.02431,100.0,4.378,1.0,1.032,-0.12,1.09,6164.0,131.80729,,0.034975678851416586,0.38700612836975473,0.007661079558391233,0,1.09,1.032,5.3636693352260696e-05,,,False,7.0285133563222315,True,False,True
26.3,,,10.81,4.324,0.0,1079.0,0.0,0.0,0.0,0.0,0.378,88.0,320.09,candidate,CANDIDATE,,kepler,K04421.02,6.5595368,1.0,,,0.62,0.005128352561983234,0.967,0.0708,4.6,0.55549,100.0,4.323,1.0,1.1,0.14,1.196,5950.0,132.0079,,0.027466370288015865,0.1524497888326505,0.006133509664131948,0,1.196,1.1,2.8555237688197978e-05,,,False,5.128352561983235,True,False,True
381.1,,,34.6,2.25,0.0,629.0,0.0,0.0,0.0,0.0,0.75,88.76,36.94,candidate,CANDIDATE,,kepler,K04500.03,14.7510068,1.0,,,1.7,0.019521782705480564,0.978,0.1104,4.6,3.59511,100.0,4.548,1.0,0.825,-0.1,0.8,5295.0,141.1622,,0.006355498392150425,0.06779198284960454,0.015617426164384452,0,0.8,0.825,0.00041385293231946017,,,False,19.52178270548056,True,False,True
18.5,,,7.4,3.616,0.0,1337.0,0.0,0.0,0.0,0.0,0.505,86.09,754.66,candidate,CANDIDATE,,kepler,K03184.03,4.02018903,1.0,,,0.6,0.004301162633521313,1.0,0.0502,4.6,0.47491,100.0,4.178,1.0,1.039,0.12,1.376,5788.0,134.84387,,0.03747750803316497,0.24874452234401526,0.005918399783725326,0,1.376,1.039,2.0086305586960115e-05,,,False,4.301162633521313,True,False,True
91.3,,,3.92,2.597,0.0,1205.0,0.0,0.0,0.0,0.0,0.934,76.2,498.37,candidate,CANDIDATE,,kepler,K04524.03,3.33930957,1.0,,,1.2,0.009555103348473003,0.989,0.0438,4.6,0.10189,100.0,4.434,1.0,1.003,0.16,1.006,5700.0,134.15098,,0.03240440308543581,0.2994631012901269,0.00961243396856384,0,1.006,1.003,9.913224095009882e-05,,,False,9.555103348473004,True,False,True
249.5,,,2.09,4.254,0.0,1144.0,0.0,0.0,0.0,0.0,1.007,61.12,403.88,candidate,CANDIDATE,,kepler,K04782.02,4.29251656,1.0,,,3.66,0.015795568998931316,0.805,0.0527,4.6,0.00931,100.0,4.485,1.0,1.055,-0.06,0.973,6032.0,134.4818,,0.041292793521570004,0.23296357416964747,0.01536908863596017,0,0.973,1.055,0.0002709249823843249,,,False,15.795568998931314,True,False,True
346.2,,,23.9,1.618,0.0,485.0,0.0,0.0,0.0,0.0,0.069,89.83,13.07,candidate,CANDIDATE,,kepler,K04957.02,4.98792404,1.0,,,0.73,0.018606450494385005,0.997,0.0425,4.6,10.37968,100.0,4.859,1.0,0.413,-0.2,0.395,3606.0,133.6552,,0.013515977012887042,0.20048420785493756,0.007349547945282077,0,0.395,0.413,0.00037594695426056645,,,False,18.606450494385005,True,False,True
44.6,,,13.43,1.778,0.0,1257.0,0.0,0.0,0.0,0.0,0.844,86.4,589.92,candidate,CANDIDATE,,kepler,K05475.02,5.68325648,1.0,,,0.97,0.0066783231428256,0.981,0.0584,4.6,1.41961,100.0,4.133,1.0,0.818,-0.76,1.286,6072.0,134.87698,,0.013035366887635756,0.17595545855076383,0.008588323561673722,0,1.286,0.818,4.842491461578173e-05,,,False,6.6783231428256,True,False,True
1038.6,,,407.0,10.47,0.0,248.0,0.0,0.0,0.0,0.0,0.041,89.99,0.9,candidate,CANDIDATE,,kepler,K06464.03,541.742985,1.0,,,3.39,0.03222731760478988,0.0,1.3418,4.6,4.33615,100.0,4.438,1.0,1.094,-0.24,1.047,6373.0,374.45854,,0.0008052711563953154,0.0018458937682414107,0.03374200153221501,0,1.047,1.094,0.001128231614409534,,,False,32.22731760478988,True,False,True
173.3,,,11.27,4.967,0.0,967.0,0.0,0.0,0.0,0.0,0.003,89.99,206.77,candidate,CANDIDATE,,kepler,K02369.03,7.2274321,1.0,,,1.28,0.013164345787011218,0.968,0.0744,4.6,0.51788,100.0,4.486,1.0,1.048,-0.12,0.969,6075.0,134.4726,,0.028635112785540158,0.13836172878054434,0.012756251067613869,0,0.969,1.048,0.0001881743900665222,,,False,13.164345787011218,True,False,True
